job_posting_id,title,job_description,location,company_id,views,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type
3169712432,Salesforce Vlocity Developer,"Role: Salesforce Vlocity DeveloperLocation: Newark, NJ/Jersey City, NJ (Onsite) · Must have Skills 5 years of Salesforce Vlocity experience.· Experience in implementing solutions in SF adhering to SF s recommended standards Comfortable having conversations with business and BAs about OOTB vs customization· Must have the knowledge in Copado with Vlocity Devops· Must have outstanding Salesforce administration experience.· Sound knowledge in Jenkins, Bitbucket, JIRA , Github· Hands on technical experience in Visual Studio postman SOAP UI APEX and all std out of the box SFDC features End to End requirement· Analysis design and development Writing custom Lightning Components in Java Script within the LWC framework· Client facing and good communication skillsInsurance domain knowledge certification","Jersey City, NJ",85964.0,146.0,Contract,16.0,1713211344000.0,0.0,https://www.linkedin.com/jobs/view/3169712432/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715803344000.0,,,,1713211344000.0,,0,CONTRACT
3177010992,Customer Service Representative,"We are seeking future agents to join our team!We are looking for driven, self-motivated, hardworking, and business-oriented Health Insurance Agents. While the expectation level is set high, we’re still a fun-loving office comprised of like-minded young professionals that become family. Our office frequently has events, outings, and other activities to celebrate our hard work.
- Full-time position. No part-time positions available.- Professional demeanor and dresscode required.- Experience in sales is preferred, but not required.- Computer proficiency (including typing) and MS Office required. Use of an auto-dialer preferred.- Florida 2-15 Health, Life & Annuities License required. We help you in obtaining this if not currently licensed.- Unlimited & FREE in-house leads provided for you. NO COLD-CALLING.- Also included are Weekly Advances, Monthly Commission Paychecks, Quarterly Bonuses and the opportunity to receive Monthly Production Bonuses, Residuals, and participation in our stock programs.
Job Types: Full-time, Contract
Pay: $75,000.00 - $105,000.00 per year
Benefits:Flexible schedule
Compensation package:Bonus opportunitiesCommission pay
Schedule:Monday to FridayRotating weekends
Application Question(s):Are you able to pass a background check through the state of Florida?
License/Certification:Health Insurance License (Preferred)
Work Location: 7055 S Kirkman Rd, Orlando FL","Greater Orlando, FL",72313277.0,6.0,Full-time,0.0,1713462283000.0,0.0,https://www.linkedin.com/jobs/view/3177010992/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716054283000.0,,Entry level,,1713462283000.0,,0,FULL_TIME
3184403524,Events & Communications Assistant,"San José ClinicExxonMobil Foundation Community Summer Jobs Program
POSITION: Events & Communications Assistant DEPARTMENT: Development REPORTS TO: James Heard, Senior Events & Communications Coordinator 
Job Type: Internship | May 27, 2024 - August 23, 2024Location: Midtown
ABOUT SAN JOSÉ CLINIC: San José Clinic, a 501(c)(3) nonprofit organization and the original safety-net clinic in Houston, is the leading provider of quality healthcare services for uninsured and uninsurable individuals and families in the greater Houston area. For the past century, the clinic has provided healthcare for those who need a healthy home the most, including primary and specialty medical and dental care as well as laboratory, radiology, vision, and pharmacy services. 
OUR MISSION: The mission of San José Clinic is to provide healing through quality healthcare and education with respect and compassion for those with limited access to care. 
 INTERNSHIP HIRING GUIDELINES: • Intern must be a currently enrolled undergraduate student who will return to college full-time (minimum of 12 credits per semester) as a sophomore, junior or senior in the fall of 2023.• All required paperwork, including student enrollment and verification form and intern profile, must be submitted by May 17, 2024.• Organizations must obtain written documentation from the intern’s college indicating their full-time undergraduate status. o If the form provided is not used, other acceptable correspondence must be on university letterhead bearing the imprinted college seal and signature of the director of admissions. The correspondence must include current enrollment, full-time status, and student’s classification and anticipated graduation date. o Also acceptable are a letter of acceptance, tuition payment or dorm registration receipt for fall 2024.
INTERN RESPONSIBILITIES: 1.Event & Fundraising Coordination a. Collaborate with Sr. Events Coordinator to complete pre-event tasks such as budgeting, fundraising, and coordinating volunteer placements. b. Develop and manage timelines for upcoming clinic events, including the Back-to-School event, White Mass, annual Gala, and Speaker Series. c. Interface with patients and families to gather key information in preparation for the Back-to-School event in August 2024. d. Liaise with third-party vendors and event entertainment contacts.2.Communications Support a. Collaborate with Marketing & PR Coordinator to design and post social media collateral on Facebook, Twitter, Instagram, and LinkedIn. b. Represent San José Clinic at community events or meetings with community representatives3.Assist with document archiving and organization of Development Department storage areas.4.Maintain confidentiality of patient and donor information/records at all times.5.Support a culture of philanthropy internally and externally.6.Follow all HIPAA and OSHA guidelines and regulations.7.Maintain established San José Clinic policies, procedures, objectives, quality assurance, safety, environmental and infection control.8.Implement job responsibilities in a manner that is consistent with our mission and Code of Conduct and is supportive of San José Clinic’s cultural diversity objectives.9.Perform other related work as required.
KEY QUALIFICATIONS: A successful intern will have: 1.Interest in learning more about the intricacies of nonprofit work, specifically howdevelopment activities further broader organizational goals.2.Fluency in English and Spanish (not required, but strongly recommended).3.Flexibility, creativity, curiosity, and a passion for working with underserved communities.4.The ability to work effectively in a group or individually.5.A willingness to get their hands dirty by implementing, creating, and assembling decor,materials, and more.6.High-level organizational and time management skills.7.A positive, go-getter attitude.8.No issues asking for advice or resources when needed.9.Effective verbal and written communication skills.10.An openness to receiving constructive feedback as a pathway to professional growth.11.Strong relationship-building skills when working with diverse populations.12.The ability to handle multiple projects with overlapping deadlines in a high-pressure andfast-paced environment.13.A professional and courteous demeanor when interacting with their supervisor, other staffmembers, and the public.14.A willingness to learn how the clinic’s Catholic identity informs our mission and goals.15.Proficiency with Microsoft Office applications such as Outlook, Word, Excel, andPowerPoint.
PHYSICAL REQUIREMENTS: 1.Ability to sit, stand, bend, and stoop for (long) periods of time.2.Ability to exert up to 50 pounds of force occasionally/ frequently.3.Ability to respond to emergency/crisis situations.
INTERN PAYMENT:35-hour workweek (exclusive of lunch/dinner) for an eight-week periodSalary of $4,200","Houston, TX",1216717.0,5.0,Internship,0.0,1713207206000.0,0.0,https://www.linkedin.com/jobs/view/3184403524/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1715799206000.0,1713207715000.0,,,1713207206000.0,,0,INTERNSHIP
3189117072,Client Service Associate / Practice Manager,"Company OverviewSignature Estate and Investment Advisors, LLC (SEIA) is a nationally-recognized, wealth management firm headquartered in Los Angeles, CA. We provide a high level of investment and wealth management support to a large and affluent group of clients around the country. As an RIA (Registered Investment Advisor), SEIA is recognized annually by numerous major publications (Barron’s, Forbes, Financial Times, etc.), and we manage over $20 billion in client assets. 
Position SummaryWe are seeking a full-time, experienced professional to be a Client Service Associate / Practice Manager on an LA-based, Senior Financial Advisor's quickly-growing team. This is a great opportunity to become part of a growing team with a huge pipeline. This position can be part remote and part in-person in our Redondo Beach, California office. You will be reporting to a Senior Financial Advisor who works of our Redondo Beach, CA office.
Primary ResponsibilitiesClient Service· Independently serve and grow existing investment client relationships· Assist Senior Financial Advisor in preparing for client review meetings· Re-balance client portfolios as instructed· Resolve client inquiries in a timely manner · Maintain client information on in-house CRM database system · Account maintenance (opening new accounts, handling account TOAs (Transfer of Assets), managing account distributions or asset journals, handling address changes, etc.)· Quarterback the financial planning process (creating and presenting/delivering client retirement plans with eMoney software)
Practice Management· General administrative duties · Help generate ideas for marketing and new business development· Help create processes to generate scale and efficiency· Execute value-add projects as assigned · Provide polished client service to custodians (Fidelity, Schwab), clients, prospects, consultants, and/or brokers · Prepare ad-hoc reports or tasks for clients or lead advisor
New Business· Quarterback prospect portfolio diagnosis process (run analysis, prepare diagnosis email, etc.)· Pre-populate new business paperwork and send via DocuSign· Process and electronically file/task new business paperwork once completed· Participate in client onboarding meetings· Manage social media posts and client prospect outreach emails· Help coordinate occasional client appreciation events
Edification and Interaction· Stay up to date with stock market and financial service industry trends, products, strategies and solutions· Interact with SEIA Investment Committee members to stay abreast of changing economic and market outlook· Attend research meetings with research team to understand and communicate firm’s market outlook · Stay up to date about firm’s private market solutions 
Desired Candidate· Education / CredentialsBachelor’s degreeSeries 7 and 66 a big plusCFP, CPWA, and/or CFA a big plusKnowledge of eMoney financial planning software a big plus· Experience2-10 years of relevant work experience in an investment, financial planning, or wealth management firm·CharacteristicsOrganized person with a desire to create efficiency and eliminate wasted timeSelf-starter who doesn’t need to be micro-managedAbility to multi-taskDesire to learn, and the ability to learn quicklyHigh attention to detailSuperior client service skillsSuperior phone, Zoom, and email communication skillsTime management and organizational skillsAbility to meet deadlinesExceptional follow-through skillsAbility to anticipate and solve problemsCommitment to professional development
We Offer· Competitive salary (depending upon experience) ﻿· Potential bonus· Potential to participate in team bonus· A potential career path into a) production/sales, or b) the ability to remain in a relationship management role while growing your skills and compensation","Redondo Beach, CA",1299114.0,6.0,Full-time,0.0,1713552179000.0,0.0,https://www.linkedin.com/jobs/view/3189117072/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716144179000.0,,,,1713552179000.0,,0,FULL_TIME
3190494363,Architectural Designer,"Company Overview:Join our dynamic team at Florida Lifestyle Homes, we are a leading custom high-end home building company based in Southwest Florida, renowned for our commitment to quality craftsmanship and exceptional customer service. We specialize in creating luxury residences that exceed our clients' expectations. Currently, we are seeking a talented and driven Architectural Designer to join our dynamic team.
Position Overview:As an Architectural Designer at Florida Lifestyle Homes, you will play a key role in the design and development of custom high-end homes in Southwest Florida both for clients as well as new model homes for Florida Lifestyle Homes. This position requires a unique blend of creative design skills, technical proficiency, strong customer relationship abilities, and a deep understanding of local permitting processes in Lee County, Collier County, and Charlotte County to name a few. The ideal candidate will be passionate about delivering exceptional design solutions while exceeding client expectations and maintaining compliance with local regulations.
Key Responsibilities:Collaborate with clients and internal teams to understand project requirements and design preferences.Create detailed CAD drawings and architectural construction plans for custom high-end homes, ensuring accuracy and adherence to design specifications.Develop innovative design concepts that balance aesthetics, functionality, and feasibility within project constraints.Guide clients through the design process, providing expert advice on any value engineering, addressing concerns, and fostering positive relationships.Navigate and manage the permitting process from Marco Island to Sarasota, ensuring compliance with local building codes and regulations.Coordinate with engineers, subcontractors, and other stakeholders to integrate structural, mechanical, and electrical elements into architectural designs.Stay updated on industry trends, best practices, and emerging technologies to continuously improve design capabilities and efficiency.6Demonstrate a strong work ethic and a willingness to go above and beyond to meet project deadlines and exceed client expectations.
Qualifications:Bachelor's degree in Architecture, Architectural Engineering, or related field.Proven experience as an Architectural Designer, preferably in the custom high-end residential sector and commercial sector.Proficiency in CAD software (e.g., AutoCAD, Revit) and other relevant design tools.Excellent communication and interpersonal skills, with the ability to effectively collaborate with clients and internal teams.In-depth knowledge of permitting processes and regulations in Lee County, Collier County, and Charlotte County.Strong problem-solving abilities and attention to detail.Self-motivated and results-oriented, with a passion for delivering exceptional design solutions.Ability to thrive in a fast-paced, deadline-driven environment and adapt to changing priorities.
Benefits:Competitive salary commensurate with experience.Opportunities for professional development and growth.A supportive and collaborative work environment.The chance to work on exciting projects in one of Florida's most desirable locations.
If you are a talented Architectural Designer with a passion for creating extraordinary homes and exceeding client expectations, we want to hear from you! Join us at Florida Lifestyle Homes and be part of a team that is shaping the future of luxury home design in Southwest Florida.Florida Lifestyle Homes is an equal opportunity employer and values diversity in the workplace. We encourage all qualified individuals to apply, regardless of race, ethnicity, gender, sexual orientation, age, disability, or veteran status. 
Compensation package:Bonus opportunitiesPerformance bonusSchedule:Monday to FridayAbility to Relocate:Fort Myers, FL 33912: Relocate before starting work (Required)

Job Type: Full-timeWork Location: In person","Fort Myers, FL",1886386.0,14.0,Full-time,1.0,1713459021000.0,0.0,https://www.linkedin.com/jobs/view/3190494363/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716051021000.0,,,,1713459021000.0,,0,FULL_TIME
3196627399,Marketing & Communications – Content Writer Internship,"Marketing & Communications – Content Writer Internship (Paid $17.00/Hour) – Bellevue Downtown Association Spring-Summer 2024 Bellevue, WA – In Person  The Bellevue Downtown Association (BDA) seeks a Marketing & Communications Content Writer Intern to support the development and implementation of communications and marketing programs to position downtown Bellevue as a dynamic, creative and diverse civic and cultural community. We seek an individual who is a strong writer and has a solid understanding of content creation and writing for blogs/online, social media, marketing, database management and public relations.  Applicants must submit a cover letter and resume. We anticipate the internship beginning in May and lasting through August, with a flexible end date pending intern schedule and availability. The intern will be working in-office 20 hours a week.  Internship Role & Responsibilities: Develop story ideas and content for the Bellevue Downtown Association’s website, association newsletter articles and materials supporting communications initiatives. Completing writing projects, meeting deadlines and following Produce quality writing that connects with target audiences, boosts engagement, and enhances Downtown Bellevue’s presence Assist with day-to-day tracking of key issues and trends throughout the region. Assist in updating the online dining, services, shopping and happy hour guides and event calendar listings. Assist in updating and tracking the Bellevue Downtown Association’s social media sites (primarily Facebook, Instagram and Twitter). Creating content for the “Heart of Bellevue” campaign, including researching and developing story ideas, writing spotlight stories on small businesses, interviewing the Downtown Bellevue community, and implementing content throughout our marketing/communications platforms Support oversight and maintenance of web site content with current event information and images. Assist with post-event reports for event partners. Be an ambassador for the Bellevue Downtown Association through potential tabling opportunities and BDA community events.Additional duties as assigned.  Desired Qualifications: Pursuing or completed bachelor’s degree in communications, journalism, marketing, digital media, business administration, or related field. Excellent oral and written communication skills. Excellent time management skills and ability to complete projects on time. Experience and proficiency with email marketing platforms, including layout and design of emails. Positive, can-do attitude, with a strong desire to learn. Strong attention to detail, with experience managing lists and proofreading professional materials. Proficiency in Microsoft Office and Adobe Creative Suite. Proficiency with content management systems and HTML. Track record of problem solving and team collaboration. A self-starter who takes appropriate initiative to improve processes. An excellent team player. Strong interest in the Bellevue community and Downtown Bellevue.  The Bellevue Downtown Association is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.  About the Bellevue Downtown Association We're the people behind the place, the business and civic leaders who champion a healthy Downtown community. Established in 1974, the Bellevue Downtown Association supports its members with best-in-class advocacy, major community events, and strategic programs to help the Downtown area thrive. The BDA works to spotlight member successes and sustain the leadership and collaboration needed to shape Downtown's Bellevue's growth and progress.","Bellevue, WA",88304.0,2.0,Part-time,0.0,1713482516000.0,0.0,https://www.linkedin.com/jobs/view/3196627399/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716074516000.0,,,,1713482516000.0,,0,PART_TIME
3211657373,Heavy Equipment Operator,"Heavy Equipment Operator
Job descriptionAB Underground is a Northern Colorado based construction company that specializes in highway, road and bridge construction.Job Summary:We are seeking an experienced Equipment Operator to join our team. As an Equipment Operator, you will be responsible for operating a variety of machinery and equipment to complete construction and maintenance projects. This is a full-time position with competitive pay.Duties:- Operate various types of heavy equipment, including, loaders, bulldozers, , excavators, skid, water trucks, and more- Safely and efficiently operate equipment to complete assigned tasks- Follow project plans and specifications to ensure accurate and timely completion of work- Collaborate with team members and supervisors to coordinate work activitiesRequirements:- Experience operating heavy equipment such as loaders, bulldozers , excavators, skid, water trucks, and more- Strong knowledge of equipment operation techniques and safety procedures- Ability to read and interpret project plans and specifications- Excellent hand-eye coordination and manual dexterity- Physical stamina to withstand long hours of standing, walking, and operating machinery- Valid driver's license with a clean driving record
If you have the skills and experience required for this position, we invite you to apply. We offer competitive pay rates and opportunities for career advancement within our organization. Join our team of skilled professionals today!
Comments: There potentially room to move up into a supervisor/foreman roll in this company.
This job is a full time job.
Hourly Pay Rate based on experience:$18-34
Pay rate will fluctuate when on CDOT jobs ( Davis Bacon Wages). Your pay will never be lower than your hourly rate.There is potential to make more than your hourly base rate.
Jody BoulangerOperations Manager720-980-0946Jboulanger@abundergeoound.com
Brycen BuumPresident303-710-2809Brycen@abunderground.com","La Salle, CO",19071979.0,25.0,Full-time,2.0,1713458783000.0,0.0,https://www.linkedin.com/jobs/view/3211657373/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1729010723000.0,,,,1713458783000.0,,0,FULL_TIME
3219089287,Recruitment Manager,"BARR Center – Recruitment ManagerLocation: Flexible, with significant travel requiredJob Type: 1.0 FTE
Description: The BARR Center Recruitment Manager will develop and facilitate recruitment and scaling opportunities with schools, school districts, and regional centers, etc. and will foster and develop those opportunities into actual sales.
The Recruitment Manager will report directly to the Chief Program Officer.Responsibilities include:● Establish and maintain relationships with schools and school districts by identifying and building relationships with key individuals and organizations. ● Design and facilitate a recruitment plan to expand the number of schools implementing BARR.● Prioritize and plan activities and processes for maximizing recruitment opportunities and the growth of the BARR network, including the use of consultative selling techniques and by using a variety of tactics to overcome barriers to entry, objections, and delays.● Ensure that recruitment objectives are consistently attained or exceeded.● Monitor sales data and present/communicate this data to the BARR leadership team.● Attend and exhibit at national, regional, and local conferences as a part of recruitment strategy.● Engage strong account management tactics designed to maintain a high level of contact with key active relationships.● Identify and respond to requests for proposals to bring the BARR model to schools, districts, and states.● Support schools and districts in identifying and applying for funding opportunities that may help them bring the BARR model to their school(s).● Lead the development of proposals on behalf of the BARR Center in response to district and/or funder requests (RFPs).● Work with other members of the BARR team to serve as subject matter experts to support recruitmentopportunities when needed.● Support special projects related to BARR scaling efforts, as needed.● Assist with the development of content and collateral for marketing/sales tools.● Work with the Communications team to develop presentation strategy, process and procedures.● Serve as the liaison to the HBFF sales and contracting team.● Stay current on the BARR model, market trends, competition, and successful recruitment strategies.
Qualifications:● A professional with at least four years of experience in a sales role.● Excellent writing, editing, and verbal communications skills.● Collaborative and team focused. ● Passionate about BARR’s mission to improve education for all students.
Salary and Benefits:● Competitive base salary and incentive plan","Minnesota, United States",,40.0,Full-time,19.0,1713458116000.0,1.0,https://www.linkedin.com/jobs/view/3219089287/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716050116000.0,,,,1713458116000.0,,0,FULL_TIME
3245063922,Data Architect,"Request: Data ArchitectLocation: San Francisco, CA HybridDuration: Contract Job description:AWS services like EC2, S3, Lambda, Glue, athena, Kinesis datastreams, Kinesis Firehose, etcETL & Data Warehousing concepts with hands-on experience SQL, Redshift, Python , SPARK and JSONAPI-based integration and security Cloud computing and Big data concepts Thanks,sunil.k@saxonglobal.com","San Francisco, CA",224935.0,7.0,Contract,1.0,1713536822000.0,0.0,https://www.linkedin.com/jobs/view/3245063922/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716128822000.0,,,,1713536822000.0,,0,CONTRACT
3251984218,SAP BTP,"Strong experience with HANA DB SQL, Stored Procedures and Views is desired with experience in tuning of the queries. Should be able to design and develop the data model using the CDS and deploy to HANA DB. Should have strong experience, skill to develop using CDS Query Language. Strong Experience in tuning stored procedures, debug and optimize the queries in procedures, functions, and views. Providing recommendations on indexing. Experience in developing the services using the CAPM Node.JS is desired. Should have strong knowledge & experience on SAP BTP Cloud deployment process / dev ops process. Should be able to review code, triage and provide recommendations and fix the code by comparing possible options, pros & cons of designed solution.",United States,30769477.0,89.0,Contract,8.0,1713212142000.0,1.0,https://www.linkedin.com/jobs/view/3251984218/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715804142000.0,,,,1713212142000.0,,0,CONTRACT
3260455681,Operations Specialist,"Weyerhaeuser is searching for a Operations Specialist to join our St. Helens operations team in Castle Rock, Washington. As the Operations Specialist you will be responsible for assisting with the planning and management of activities associated with the execution of the Transportation Logistics Initiative (TLI) as well as assisting the St. Helens harvesting team in the management of company and contract logging, with an emphasis on logging contract administration. Additionally, you will collaborate with the broader Lower Columbia Region serving as a technical expert for trouble shooting TLI technical issues and training new operators on the use of this technology. The primary key focus area of this role will be supporting the harvesting operations team; however, you will also be expected to flow to work in the silviculture and engineering disciplines on an as needed basis and to collaborate with regional log quality, planning, and land use program when needed. This is a full-time, exempt position, reporting to the Lead Harvest Manager, with salary level dependent on skills and experience.
KEY FUNCTIONSStrong advocate for safety within the team and throughout the operation for company and contractor activitiesEnsure compliance with state and federal safety statutes, environmental requirements and Weyerhaeuser resource and stewardship goalsWork with the employees and contractors to ensure they are trained and able to use the new technology efficientlyBuild and maintain positive relationships necessary to influence, collaborate and coach those involved in the new program and processesServe as a change agent and educate users on advantages of the programSeek and provide feedback to TLI implementation teamAnalyze various performance data and provide feedback to the operations teamsAct as company representative with landowners, government agencies, and community representativesEffectively inspect and validate logging operations compliance with all laws and company safety policiesUnderstand key value drivers for core customers and check log quality on landings to verify bucking prescription, log quality and sorting executionParticipate in various harvesting focused meetings with execution on routine follow up items identified for harvesting team as directed by Harvesting Lead/Area ManagerEmploy experience, education and leadership skills in the planning and field implementation of engineering, harvesting and silviculture activitiesRepresent the region on project teams as needed
QualificationsBachelors degree (or higher) in Forestry or other relevant field; will consider strong relevant experience in lieu of degreeAt least five years of leadership experience in the forestry industryPeople and leadership skills, including time management, effective decision making, conflict resolution, and a results-oriented mindsetConscientious and detail oriented with good observation, analytical, interpersonal and communication skills (written and oral)Highly motivated, and a self-directed team playerAbility to effectively interact with state and federal forest practice regulatorsExperience negotiating and administering contracts and agreementsProficiency in use of personal computers and related software applications such as MS Word, Excel, PowerPoint, and Geographical Information Systems are highly desirableWilling and able to perform occasional weekend work due to operational timing or weather constraintsValid driver’s license, as work involves driving company vehicles on rough roads (25,000 miles per year)
Compensation: This role is eligible for our annual merit-increase program, and we are targeting a salary range of $72,742 - $109,113 based on your level of skills, qualifications and experience. You will also be eligible for our Annual Incentive Program, which offers a cash bonus targeting 7% of base pay. Potential plan funding may range from zero to two times that target.Benefits: When you join our team, you and your dependents will be offered coverage under our comprehensive employee benefits plan, which includes medical, dental, vision, short and long-term disability, and life insurance. We offer a pre-tax Health Savings Account option which includes a company contribution. Other benefit options are also available such as voluntary Long-Term Care and Employee Assistance Programs. We also support personal volunteerism, sponsor a host of diversity networks, promote mentoring, and provide training and development opportunities to help you chart your path to a fulfilling career.Retirement: Employees are able to enroll in our company’s 401k plan, which includes a paid company match in addition to our annual contribution equal to 5% of your base salary.Paid Time Off or Vacation: We provide eligible employees who are scheduled to work 25 hours or more per week with 3-weeks of paid vacation to use during your first year of employment. In addition, after being employed for six months, eligible employees begin to accrue vacation for future use. We also recognize eleven paid holidays per year, providing a total of 88 holiday hours
About WeyerhaeuserWe sustainably manage forests and manufacture products that make the world a better place. We’re serious about safety, driven to achieve excellence, and proud of what we do. With multiple business lines in locations across North America, we offer a range of exciting career opportunities for smart, talented people who are passionate about making a difference. We know you have a choice in your career. We want you to choose us. 
About TimberlandsWe believe trees are a remarkable resource that can and should be managed responsibly to make a range of products that meet human needs, while also providing recreation, wildlife habitat, and other important ecosystem benefits. For more than a century, we've been taking care of forests to make life better.
Weyerhaeuser is an equal opportunity employer. Inclusion is one of our five core values and we strive to maintain a culture where all our people feel a sense of belonging, opportunity and shared purpose. We are committed to recruiting a diverse workforce and supporting an equitable and inclusive environment that inspires people of all backgrounds to join, stay and thrive with our team.","Castle Rock, WA",4494.0,18.0,Full-time,2.0,1713279336000.0,0.0,https://www.linkedin.com/jobs/view/3260455681/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728831323000.0,,,,1713279336000.0,,0,FULL_TIME
3270034794,Commercial Construction Project Managers/Superintendents,"Local general contractor seeks construction project coordinator to play a vital role in ensuring the smooth operation of commercial construction projects. This individual will be responsible for a variety of administrative tasks, coordination efforts, and project support activities to facilitate efficient construction operations and timely project management. The construction project coordinator works directly with GC/CEO and works collaboratively with various teams and departments.
Key Responsibilities:Contractor Registration and with various Building Departments and Municipalities.Coordination with Owners, Architects, Subcontractors and Jurisdictions to ensure timely submission of permits.Manage NOC and NTO for all projects including Lien Wavers.Manage and track COI for all subcontractors and vendors.Set-up utility accounts and manage the transfer after project completion.Assist with bidding and procurement.Assist with AP/AR functions.Occasionally travel to job sites for on-site coordination and support.Compile and prepare close-out documents and manual.Prepare construction progress reports for internal and external stakeholders.Participate in various project meetings and distribute meeting notes to the team.Office management duties to ensure a well-functioning workspace.Receipt management and expense reporting for job costingReporting directly to CEO/GC & CFO as well as field supervisors and project managersQualifications:High school diploma or equivalent; Bachelor's degree preferred.Prior experience in construction coordination or a related field is advantageous.Proficiency in MS Office Suite. Procore knowledge preferred but must have desire to learn. Must be able to be work with technology and the changing environment of AI.Strong organizational, communication, and problem-solving skills.Ability to manage multiple tasks and prioritize effectively.Attention to detail and commitment to accuracy.Willingness to occasionally travel to job sites.If you are a motivated individual with a passion for managing complex commercial projects, we encourage you to apply. Join our team and contribute to the successful delivery of our commercial projects.Note: This is a paid position located in <LOCATION>.Job Type: Full-time
Pay: From $75,000.00 per year
Benefits:Flexible schedulePaid time offProfessional development assistanceCompensation package:Bonus opportunitiesPerformance bonusYearly payExperience level:5 yearsSchedule:8 hour shiftAbility to Relocate:Land O Lakes, FL 34638: Relocate before starting work (Required)Work Location: In person","Land O' Lakes, FL",9203486.0,2.0,Full-time,0.0,1712859124000.0,0.0,https://www.linkedin.com/jobs/view/3270034794/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728410988000.0,,,,1712859124000.0,,0,FULL_TIME
3273249702,CPA,"Calling all Big 10 Firm CPAs! How was Tax Season?! Too soon to think about? We may have a solution for you! 
Company DescriptionWelcome to barton CPA, a fast-growing dynamic firm located in Palm Springs, CA. We provide experienced professionals with unique opportunities to grow and achieve professional success. Our firm prides itself on offering a unique blend of advanced accounting techniques along with good old-fashioned service. As a premier CPA firm, we offer a full range of financial services and are experts in ever-changing tax laws. Our values include putting clients first, giving back to our community, and being accepting of all people with a positive mental attitude.
Role DescriptionThis is a full-time on-site role for a CPA at barton CPA in Palm Springs, CA. The CPA will be responsible for day-to-day tasks such as preparing financial statements, tax preparation, and providing expert financial and accounting services. The CPA will also play a key role in maintaining client relationships and delivering exceptional service.
QualificationsExperience in financial statements preparation, tax preparation, accounting and tax advisory servicesCertification as a Public Accountant (CPA)Strong knowledge of finance and accounting principlesExcellent analytical and problem-solving skillsAttention to detail and accuracyAbility to work independently and as part of a teamExcellent communication and interpersonal skillsProficiency in accounting software and MS OfficeBachelor's degree in Accounting or related field","Palm Springs, CA",4467206.0,1.0,Full-time,0.0,1713479211000.0,0.0,https://www.linkedin.com/jobs/view/3273249702/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1729031176000.0,,,,1713479211000.0,,0,FULL_TIME
